id,item_name,water,calories,calcium,carbs,cholesterol,iron,fiber,monounsaturated_fats,polyunsaturated_fats,potassium,proteins,saturated_fats,sodium,sugar,trans_fats,fats,vit_a,vit_c,vit_d,ala,found,Unnamed: 22
182,boysenberries,85.9,50.0,27.0,12.19,0.0,0.85,5.3,0.025,0.148,139.0,1.1,0.009,0.001,6.89,0.0,0.26,3.0,3.1,0.0,0.0,,
183,boysenberry syrup,14.74,341.0,8.0,85.13,0.0,0.04,0.1,0.0,0.0,7.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,1.6,0.0,0.0,,
185,bran flour,89.060978,333.3333333,0.0,60.0,0.0,13.33333333,33.33333333,0.0,0.0,1200.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
186,brandy,66.60000000000001,231.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,2.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
188,brazil nuts,3.42,664.6026388,168.184905,11.1610943,0.0,2.978698099,7.277396198,0.0,0.0,0.0,14.2147924,16.00364145,0.01913698099,2.928698099,0.0,67.06026388,0.0,0.7,0.0,0.0101,brazil nuts,
189,bread,36.42,269.0,101.5,51.245,0.0,3.825,2.3,0.5215,1.105,108.5,9.195,0.623,0.6415,4.465,0.0025,2.855,0.0,0.0,0.0,0.0281,bread,
191,bread crumbs,1.8456000000000001,430.8333334,124.8333333,70.99,0.0,4.081666667,8.916666665,0.0,0.0,181.3333334,8.341666667,0.6015,0.716,4.766666667,0.0,12.65,0.0,0.0,0.0,0.0,,
194,breakfast sausage,56.589999999999996,307.6363637,4.0,2.283181818,67.72727273,0.51,0.0,4.922,2.216,153.5,16.78590909,7.966818182,0.7604090909,1.374090909,0.0505,25.12727273,13.5,0.0,0.7,0.1179,breakfast sausage,
196,brewed camomile tea,99.3633,1.0,0.0,0.3,0.0,0.02,0.0,0.001,0.004,37.0,0.0,0.002,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
197,brewed chai tea,99.3633,1.0,0.0,0.3,0.0,0.02,0.0,0.001,0.004,37.0,0.0,0.002,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
198,brewed coffee,99.39,1.0,2.0,0.0,0.0,0.01,0.0,0.015,0.001,49.0,0.12,0.002,0.002,0.0,0.0,0.02,0.0,0.0,0.0,0.0,brewed coffee,
199,brewed decaff coffee,99.3,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,
200,brewed espresso,97.8,1.0,2.0,0.0,0.0,0.01,0.0,0.015,0.001,49.0,0.12,0.002,0.002,0.0,0.0,0.02,0.0,0.0,0.0,0.0,,
201,brewed green tea,99.92999999999999,1.0,0.0,0.3,0.0,0.02,0.0,0.001,0.004,37.0,0.0,0.002,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
204,brewed tea,11.0674885,346.0,17.0,74.95,0.0,2.47,10.3,0.828,0.828,320.0,11.73,0.591,0.011,0.0,0.0,2.71,0.0,0.0,0.0,0.0,,
206,brie cheese,48.42,334.0,184.0,0.45,100.0,0.5,0.0,8.013,0.826,152.0,20.75,17.41,0.629,0.45,0.0,27.68,383.0,0.0,0.25,0.0388,,
207,broccoli,89.3,34.0,47.0,6.64,0.0,0.73,2.6,0.011,0.038,316.0,2.82,0.039,0.033,1.7,0.0,0.37,327.0,89.2,0.0,0.0,,
210,brown mustard,83.68130000000001,59.9723,62.9709,5.8273,0.0,1.6093,3.9982,2.181,0.7736,151.9297,3.7383,0.2139,1.1034895,0.9196,0.009,3.3385,4.9977,0.2999,0.0,0.3926,brown mustard,
211,brown rice,12.370000000000001,362.0,33.0,76.17,0.0,1.8,3.4,0.971,0.959,268.0,7.5,0.536,0.004,0.0,0.0,2.68,0.0,0.0,0.0,0.0,,
212,brown rice flour,11.97,356.5,5.5,76.99,0.0,2.24,4.8,0.0,0.0,144.5,7.365,0.2785,0.01025,0.33,0.0,2.64,0.0,0.0,0.0,0.0,,
214,brown rice syrup,15.0,110.0,10.0,22.78,0.0,0.42,1.8,0.325,0.321,43.0,2.56,0.179,0.301,0.35,0.0,0.89,0.0,0.0,0.0,0.0,,
215,brown sugar,1.34,378.5,84.0,97.71,0.0,1.31,0.0,0.0,0.0,239.5,0.06,0.0,0.0335,96.615,0.0,0.0,0.0,0.0,0.0,0.0,,
217,brownie,12.6,422.5,45.0,56.37,54.0,2.5,1.1,8.0425,7.143,177.0,5.48,5.0885,0.2455,18.38,0.0,21.435,98.0,0.15,0.0,0.0,,
218,browning sauce,17.1523,229.3926,21.7037,52.5295,0.0,1.2256,0.0889,0.0584,0.1356,41.763,6.7076,0.0469,9.0049926,52.253,0.0,0.3062,6.2222,9.6533,0.0,0.002,browning sauce,
219,brussel sprouts,86.0,43.0,42.0,8.95,0.0,1.4,3.8,0.023,0.153,389.0,3.38,0.062,0.025,2.2,0.0,0.3,38.0,85.0,0.0,0.0,,
221,buckwheat flour,11.15,334.1666667,20.5,71.96166667,0.0,3.696666666,10.0,0.0,0.0,288.5,9.643333334,0.3385,0.0055,1.3,0.0,3.216666667,0.0,0.0,0.0,0.0,,
222,buckwheat groat,90.666899,346.0,17.0,74.95,0.0,2.47,10.3,0.828,0.828,320.0,11.73,0.591,0.011,0.0,0.0,2.71,0.0,0.0,0.0,0.0,,
224,bulgur,27.142,342.0,35.0,75.87,0.0,2.46,12.5,0.173,0.541,410.0,12.29,0.232,0.017,0.41,0.0,1.33,0.0,0.0,0.0,0.0,,
225,bun,34.339999999999996,308.3311689,110.961039,50.38467533,3.246753247,2.36435065,2.198701299,0.374,0.89,61.0,9.430454546,2.693727273,0.4612857143,8.834805195,0.0135,7.799155845,14.5,0.65,0.0,0.1687,bun,
226,butter,42.1,717.0,24.0,0.06,215.0,0.02,0.0,21.021,3.043,24.0,0.85,51.368,0.011,0.06,0.0,81.11,2499.0,0.0,0.0,0.0,,
228,butter cracker,3.1199999999999997,496.0,77.0,63.89785715,0.0,2.235,4.721428572,3.138,5.448,59.5,7.186428572,6.296428572,0.7624285714,7.641428572,0.525,22.31928572,0.0,0.0,0.0,0.3631,butter cracker,
229,butter extract,81.005354,717.0,24.0,0.06,215.0,0.02,0.0,21.021,3.043,24.0,0.85,51.368,0.576,0.06,0.0,81.11,2499.0,0.0,0.0,0.0,,
230,butter lettuce,95.63000000000001,15.59090909,29.62121212,2.327121212,0.0,1.226060606,1.156060606,0.0,0.0,119.0,1.281060606,0.0145,0.01159090909,1.076060606,0.0,0.11,1901.181818,5.486363637,0.0,0.0,,
231,butter pecan flavouring,0.0,717.0,24.0,0.06,215.0,0.02,0.0,21.021,3.043,24.0,0.85,51.368,0.576,0.06,0.0,81.11,2499.0,0.0,0.0,0.0,,
232,butter pecan ice cream,61.0,214.6111111,111.6190476,26.08571429,29.93650794,0.045,1.143650794,0.0,0.0,99.5,3.337301588,4.982301588,0.1193650794,20.13380953,0.0,10.26190476,297.0952381,0.3,0.1,0.0,,
233,peanut butter and chocolate bar,1.23,467.5,35.5,72.695,0.0,0.775,1.85,2.5595,1.582,227.5,5.6,9.6845,0.222,49.15,0.02,18.95,1.0,0.0,0.0,0.0,,
234,buttermilk,90.13,37.38199292,106.2833137,4.905732311,3.931332547,0.025,0.0,0.0,0.0,75.5,3.200066038,0.351253302,0.12783265330000002,4.326332547,0.0,0.633133255,84.2533019,0.5,0.0,0.0,,
235,butternut squash,86.41,43.92857143,45.42857143,11.55928572,0.0,0.707142857,1.714285715,0.0,0.0,176.0,0.857142857,0.0105,0.003785714286,1.1,0.0,0.05,4194.571428,21.21428572,0.0,0.0,,
236,butterscotch chips,0.75,536.1666667,83.66666665,63.55,0.0,0.04,0.0,0.0,0.0,0.0,4.433333334,22.05,0.16116666670000002,63.55,0.0,27.85833334,0.0,0.1,0.0,0.0,,
237,butterscotch extract,5.25,29.0,26.0,9.32,0.0,0.6,2.8,0.011,0.089,138.0,1.1,0.039,0.002,2.5,0.0,0.3,22.0,53.0,0.0,0.0,,
239,butterscotch pudding mix,4.1000000000000005,360.0,1600.0,16.0,60.0,0.0,4.0,0.0,0.0,0.0,72.0,0.0,0.96,8.0,0.0,0.0,0.0,8.0,0.0,0.0,,
240,butterscotch topping,40.63,309.5470137,0.0,71.98767761,7.198767761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25915563939999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
241,cabbage,92.17999999999999,24.5,43.5,5.69,0.0,0.53,2.4,0.013,0.0385,208.0,1.36,0.025,0.018,3.39,0.0,0.11,88.0,34.4,0.0,0.0,,
243,cake batter,40.1205,292.7318,81.90345,43.915,50.0261,1.3976,0.9046,3.8224,5.44095,123.9184,4.06295,1.80045,0.40943985,23.1881,0.13365,11.90215,38.43515,0.0741,0.13995,0.5785,cake batter,
248,camembert cheese,51.800000000000004,300.0,388.0,0.46,72.0,0.33,0.0,7.023,0.724,187.0,19.8,15.259,0.842,0.46,0.0,24.26,820.0,0.0,0.0012,0.0388,,
249,candied cherry,1.0,321.0,18.0,82.74,0.0,0.17,1.6,0.008,0.02,57.0,0.35,0.009,0.17,80.63,0.0,0.07,19.0,0.0,0.0,0.0,,
250,candied ginger,1.2281,350.8337,17.38055,89.63315,0.0,1.3176,1.65855,0.03315,0.06655,109.75295,0.7218,0.16275,0.05108315,84.3446,0.0,0.2932,0.1218,0.04265,0.0,0.0184,candied ginger,
251,candied orange zest,1.68,385.8,1.2,98.238,0.0,0.134,0.18,0.0032,0.005,2.2,0.052,0.0018,0.0026,79.84,0.0,0.01,0.0,0.0,0.0,0.0,,
252,candied papaya,88.06,321.0,18.0,82.74,0.0,0.17,1.6,0.008,0.02,57.0,0.35,0.009,0.17,80.63,0.0,0.07,19.0,0.0,0.0,0.0,,
253,candied pecan,8.4486,616.1490643,24.60885,36.52859286,0.0,2.619414286,12.09197143,13.0321,6.90355,274.2374071,4.975164286,7.331642855,0.3039809215,22.48610715,0.0,53.35024286,0.98565,0.3583,0.0,0.0,candied pecan,
254,candied pineapple,1.68,127.0,36.0,28.12,2.0,0.12,1.9,0.355,0.827,131.0,1.24,0.582,0.056,22.87,0.0,1.97,51.0,3.6,0.0,0.0,,
255,candy,1.3,384.0,2.0,95.71,0.0,0.16,0.0,0.0,0.0,4.0,0.0,0.0,0.027,75.9,0.0,0.1,0.0,0.0,0.0,0.0,,
258,cane syrup,26.0,264.0,10.0,70.0,0.0,1.85,0.15,0.0105,0.0165,44.0,0.0,0.0065,0.07,60.485,0.0,0.02,0.0,0.0,0.0,0.0,,
259,canistel,95.955,21.0,36.0,4.6,0.0,1.33,1.7,0.017,0.153,113.0,0.72,0.028,0.397,0.0,0.0,0.27,6.0,34.2,0.0,0.0,,
261,canned anchovies,50.3,210.0,232.0,0.0,85.0,4.63,0.0,3.77,2.562,544.0,28.89,2203.0,3.668,0.0,0.0,9.71,12.0,0.0,1.7,0.017,,
262,canned apricot,77.56,39.0,6.0,9.54,0.0,0.25,1.5,0.067,0.086,190.0,0.91,19.0,0.0,8.39,0.0,0.25,326.0,6.6,0.0,0.0,,
264,canned artichoke hearts,84.08,39.38888889,26.37301588,8.075952381,0.0,1.495476191,4.437301588,0.0,0.0,214.4285715,2.238650794,0.0395,0.3146666667,0.891825397,0.0,0.17,79.86507935,4.493650794,0.0,0.0,,
266,canned baby lima beans,67.17,113.0,34.0,20.17,0.0,3.14,4.9,0.05,0.419,467.0,6.84,0.198,0.008,1.48,0.0,0.86,303.0,23.4,0.0,0.0,,
270,canned bell pepper,77.56,27.0,34.0,5.325,0.0,1.745,2.2,0.055,0.179,194.0,1.755,0.0945,0.214,0.0,0.0,0.46,1575.0,99.05,0.0,0.0,,
272,canned black beans,75.64,87.80769231,40.57692307,15.58269231,0.0,1.719230769,6.142307693,0.0125,0.0625,154.0,5.707307693,0.0375,0.3458461539,0.499615385,0.0,0.529615385,0.0,1.35,0.0,0.0,,
273,canned black eyed peas,79.63,80.5,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,,
275,canned caper,83.85000000000001,23.0,32.0,4.0,0.0,1.26,3.0,0.0,0.0,40.0,2.0,0.0,2.769,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,
277,canned cherry,57.269999999999996,165.0,54.0,41.97,0.0,0.43,3.2,0.049,0.055,21.0,0.22,0.039,0.004,38.77,0.0,0.21,45.0,0.0,0.0,0.0,,
279,canned chickpeas,78.55,88.0,35.0,13.49,0.0,1.23,4.4,0.444,0.881,144.0,4.92,0.204,0.278,0.0,0.0,1.95,1.0,0.1,0.0,0.0,,
281,canned chipotle pepper,82.4982,75.2923,17.2219,9.9704,0.7738,1.4503,2.4684,0.7058,2.3095,347.382,2.0707,0.3033,0.2429781,3.9455,0.0728,3.7677,101.918,62.5286,0.0,0.172,canned chipotle pepper,
282,canned clams,65.25999999999999,117.0,61.5,4.555,46.0,9.205,0.0,0.149,0.3355,490.5,20.105,0.2135,0.091,0.0,0.012,1.4,224.5,6.5,0.05,0.0,,
284,canned corn kernel,81.41000000000001,105.8219,0.0,16.31421,0.0,0.0,4.409245,0.0,0.0,0.0,2.645547,0.2715,0.01763698,2.204623,0.0,3.086472,0.0,0.0,0.0,0.0,,
286,canned fruit cocktail,80.4,73.0,6.0,18.91,0.0,0.29,1.0,0.013,0.031,88.0,0.39,0.01,0.006,17.91,0.0,0.07,10.0,1.9,0.0,0.0,,
291,canned hearts of palm,90.2,28.0,58.0,4.62,0.0,3.13,2.4,0.103,0.202,177.0,2.52,0.13,0.426,0.0,0.0,0.62,0.0,7.9,0.0,0.0,,
292,canned jalapeno pepper,88.89,27.0,23.0,4.74,0.0,1.88,2.6,0.053,0.514,193.0,0.92,0.097,1.671,2.14,0.0,0.94,85.0,10.0,0.0,0.0,,
294,canned kidney beans,68.11,103.0,45.5,17.995,0.0,1.335,4.9,0.1295,0.1755,257.0,6.6,0.1325,0.2635,2.825,0.0,0.825,0.0,0.7,0.0,0.0,,
296,canned lima beans,67.17,79.0,32.0,15.08,0.0,1.43,6.3,0.0,0.0,325.0,4.76,0.0,0.000266,0.79,0.0,0.0,23.7,1.0,0.0,0.0,,
297,canned mandarin,89.51,47.0,40.0,11.75,0.0,0.1,2.4,0.023,0.025,181.0,0.94,15.0,0.0,9.35,0.0,0.12,225.0,53.2,0.0,0.0,,
300,canned mango,86.63,65.0,10.0,17.0,0.0,0.13,1.8,0.101,0.051,156.0,0.51,0.066,0.002,14.8,0.0,0.27,765.0,27.7,0.0,0.0,,
302,canned maraschino cherry,57.269999999999996,165.0,54.0,41.97,0.0,0.43,3.2,0.049,0.055,21.0,0.22,0.039,0.004,38.77,0.0,0.21,45.0,0.0,0.0,0.0,,
304,canned mixed bean in juice,11.75,409.0,0.0,82.76,0.0,0.01,0.0,0.0,0.0,0.0,0.41,8.048,0.002,58.18,0.143,8.31,0.0,59.4,0.0,0.0,,
305,canned mushroom,89.88000000000001,26.98901099,5.0,3.968351648,0.0,0.715,1.79945055,0.006,0.1315,39.0,3.013901099,0.0445,0.4062857143,0.0,0.0,0.34,0.0,0.54945055,0.0,0.0,,
306,canned nopalitos,94.31,15.5,19.5,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92187,0.0,0.0,0.0,3.125,0.0,0.0,0.0,,
307,canned peach,80.62,39.0,6.0,9.54,0.0,0.25,1.5,0.067,0.086,190.0,0.91,19.0,0.0,8.39,0.0,0.25,326.0,6.6,0.0,0.0,,
309,canned pears,86.47,29.0,4.0,7.81,0.0,0.21,1.6,0.006,0.007,53.0,0.19,0.002,0.002,6.1,0.0,0.03,0.0,1.0,0.0,0.0,,
312,canned pineapple,83.50999999999999,60.0,14.0,15.7,0.0,0.28,0.8,0.01,0.029,122.0,0.42,0.006,0.001,14.45,0.0,0.08,2.0,9.5,0.0,0.0,,
314,canned pinto beans,78.19,83.96875,39.125,13.84,0.0,1.51625,4.253125,0.057,0.1015,138.0,4.64375,0.0615,0.29415625,0.900625,0.0,0.670625,0.0,0.35,0.0,0.0,,
315,canned pumpkin puree,89.97,34.0,26.0,8.09,0.0,1.39,2.9,0.037,0.015,206.0,1.1,0.146,0.005,3.3,0.0,0.28,778.0,4.2,0.0,0.0,,
318,canned stewed tomatoes,91.53999999999999,26.7254902,32.68627451,6.232254902,0.0,1.057156863,0.892156863,0.0,0.0,103.5,0.847156863,0.013,0.2163823529,4.112941177,0.0,0.095,298.6176471,7.479411765,0.0,0.0,,
320,canned strawberry,75.35,38.0,12.0,7.8,0.0,0.48,0.1,0.058,0.344,135.0,0.3,18.0,0.001,7.7,0.0,0.6,123.0,11.3,0.0,0.0,,
321,canned tomato,94.75,16.0,33.0,3.47,0.0,0.57,1.9,0.04,0.101,191.0,0.79,0.034,0.115,2.55,0.0,0.25,20.0,12.6,0.0,0.0,,
323,canned tomatoes with green chilies,94.23,19.0,16.5,4.36,0.0,0.385,0.0,0.0205,0.0555,155.5,0.945,0.0195,0.207,0.0,0.0,0.14,331.0,14.8,0.0,0.0,,
324,canned tomatoes with herbs,94.75,18.0,10.0,3.92,0.0,0.27,1.2,0.051,0.135,237.0,0.88,0.046,0.005,2.63,0.0,0.2,833.0,12.7,0.0,0.0,,
325,canned tomatoes with onion and garlic,94.75,149.0,181.0,33.07,0.0,1.7,2.1,0.0,0.233,401.0,6.37,0.1,0.017,1.0,0.0,0.5,0.0,31.2,0.0,0.0,,
326,canned tropical fruit,70.0,58.0,12.0,15.02,0.0,0.16,2.2,0.017,0.054,212.0,0.7,0.052,0.002,10.17,0.0,0.2,515.0,19.3,0.0,0.0,,
328,canned tuna,73.19,128.0,14.0,0.0,42.0,0.97,0.0,0.784,1.109,237.0,23.62,0.792,0.377,0.0,0.0,2.97,6.0,0.0,2.0,0.074,,
329,canned white beans,70.1,83.96946565,61.06870229,14.50381679,0.0,2.290076336,4.580152672,0.0,0.0,0.0,6.106870229,0.0,0.2900763359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
332,canola oil,0.0,870.5714286,0.0,0.0,0.0,0.0,0.0,63.78085715,28.35671429,0.0,0.0,7.253928571,0.0,0.0,0.1975,100.0,0.0,0.0,0.0,8.4705,canola oil,
333,cantaloupe,90.14999999999999,34.85714286,4.5,8.008571429,0.0,0.105,0.807142857,0.0,0.0405,265.6428572,0.777142857,0.0255,0.01514285715,7.501428572,0.0,0.095,1691.642857,37.63571429,0.0,0.0,,
334,cantaloupe sherbet,71.3568702,144.0,54.0,30.4,0.0,0.14,3.3,0.53,0.08,96.0,1.1,1.16,0.046,24.32,0.0,2.0,45.0,5.8,0.0,0.0,,
335,corn and oat cereal,2.5,376.0,164.0,83.02,0.0,22.33,5.3,1.119,1.179,271.0,7.24,0.829,0.676,22.57,0.0,3.38,1692.0,24.8,0.0,0.0,,
336,capellini,0.0,364.0714286,10.5,73.94214286,0.0,3.435714286,3.385714286,0.0,0.0,111.5,12.77,0.1385,0.003,2.227857143,0.0,1.647857143,0.0,0.0,0.0,0.0093,capellini,
337,cappuccino chips,74.9026962,560.0,60.0,56.0,5.0,0.08,3.5,0.42,0.1,97.0,7.0,5.25,0.14,5.25,0.0,35.0,52.0,0.0,0.0,0.0,,
338,cappuccino yogurt,85.1,31.0,60.0,2.42,5.0,0.08,0.1,0.42,0.1,97.0,1.7,0.947,0.021,2.67,0.0,1.66,52.0,0.0,0.0,0.0,,
342,caramel extract,96.26647059999999,29.0,26.0,9.32,0.0,0.6,2.8,0.011,0.089,138.0,1.1,0.039,0.002,2.5,0.0,0.3,22.0,53.0,0.0,0.0,,
343,caramel syrup,40.63,268.2926829,0.0,65.85365854,0.0,0.0,0.0,0.0,0.0,0.0,2.43902439,0.0,0.30487804879999997,51.2195122,0.0,0.0,0.0,0.0,0.0,0.0,,
344,caramel topping,40.63,242.1463416,24.5,61.4318293,0.0,0.0,0.0,0.0,0.0,33.0,0.605,0.0,0.1705,57.76829271,0.0,0.0,0.0,0.25,0.0,0.0,,
345,caramel yogurt,85.1,158.8235294,0.0,17.64705882,32.35294118,0.0,0.0,0.0,0.0,0.0,4.705882353,4.705882353,0.06470588235,14.70588235,0.0,7.647058824,0.0,0.0,0.0,0.0,,
346,caraway seed,9.87,333.0,689.0,49.9,0.0,16.23,38.0,7.125,3.272,1351.0,19.77,0.62,0.017,0.64,0.0,14.59,190.5,21.0,0.0,0.0,,
347,cardamom,8.28,311.0,383.0,68.47,0.0,13.97,28.0,0.87,0.43,1119.0,10.76,0.68,0.018,0.0,0.0,6.7,0.0,21.0,0.0,0.0,,
348,carob powder,3.44,416.6666667,333.3333333,83.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,
349,carob soy milk,0.0,68.0,0.0,11.2,0.0,0.0,0.0,0.4,0.8,144.0,2.8,0.2,0.04,5.6,0.0,1.6,0.0,0.0,0.0,0.0,,
351,carrot,88.29,41.0,33.0,9.58,0.0,0.3,2.8,0.014,0.117,320.0,0.93,0.037,0.069,4.64,0.0,0.24,8823.0,5.9,0.0,0.0,,
352,carrot baby food,88.29,35.0,32.0,8.24,0.0,0.89,2.35,0.007,0.065,237.0,0.64,0.023,0.078,4.76,0.0,0.13,7240.0,5.5,0.0,0.0,,
353,carrot juice,86.4,40.0,24.0,9.285,0.0,0.46,0.8,0.007,0.071,292.0,0.95,0.027,0.0475,3.91,0.0,0.15,10040.0,8.5,0.0,0.0,,
354,cashews,1.7000000000000002,574.0,45.0,32.69,0.0,6.0,3.0,27.317,7.836,565.0,15.31,9.157,0.64,5.01,0.0,46.35,0.0,0.0,0.0,0.0,,
355,cashew butter,2.34,598.0,52.0,28.935,0.0,4.97,2.5,27.9155,10.8625,496.5,14.84,10.1845,0.4545,7.05,0.0,51.22,0.0,0.0,0.0,0.0,,
356,caster sugar,0.02,387.0,1.0,99.98,0.0,0.01,0.0,0.0,0.0,2.0,0.0,0.0,0.0,99.91,0.0,0.0,0.0,0.0,0.0,0.0,,
357,catalina dressing,51.9958,210.5785,3.30755,20.86895,0.0,0.22435,0.2243,0.0,0.0,52.40615,0.1948,2.945,0.8520549,19.85775,3.02495,13.8796,3.06965,1.2515,0.0,0.0425,catalina dressing,
359,cauliflower,92.07,25.0,22.0,5.135,0.0,0.43,2.25,0.024,0.065,301.0,1.95,0.081,0.03,2.155,0.0,0.19,6.5,47.3,0.0,0.0068,cauliflower,
360,cayenne pepper,8.05,318.0,148.0,56.63,0.0,7.8,27.2,2.75,8.37,2014.0001,12.01,3.26,0.03,10.34,0.0,17.27,2081.0001,76.4,0.0,0.0,,
361,celeriac,88.0,42.0,43.0,9.2,0.0,0.7,1.8,0.058,0.148,300.0,1.5,0.079,0.1,1.6,0.0,0.3,0.0,8.0,0.0,0.0,,
362,celery,95.43,15.0,40.0,2.97,0.0,0.2,1.6,0.032,0.08,260.0,0.69,0.0425,0.08,1.585,0.0,0.17,235.5,3.1,0.0,0.0,,
363,celery rib,95.43,16.0,40.0,2.97,0.0,0.2,1.6,0.032,0.079,260.0,0.69,0.042,0.08,1.34,0.0,0.17,22.0,3.1,0.0,0.0,,
364,celery salt,1.6462999999999999,97.0685,455.6278,10.2393,0.0,11.3669,2.922,3.9447,0.9212,352.6989,4.4746,0.5423,29.2317763,0.1659,0.0,6.2575,0.7429,4.2344,0.0,0.0,,
365,celery seed,6.04,392.0,1767.0,41.35,0.0,44.9,11.8,15.93,3.72,1400.0,18.07,2.19,0.16,0.67,0.0,25.27,27.5,17.1,0.0,0.0,,
368,chai tea,5.1,1.0225,1.24145,0.2857,0.0,0.0248,0.07065,0.002,0.00435,12.11365,0.0126,0.0039,0.00017575,0.0037,0.00015,0.0119,0.0,0.0,0.0,0.0007,chai tea,
369,chai tea mix,5.1,30.0,18.0,6.12,1.0,0.16,0.4,0.121,0.053,62.0,0.53,0.275,0.008,5.22,0.0,0.53,22.0,0.3,0.0,0.0,,
370,challah bread,34.699999999999996,284.125,46.5,48.9,41.125,3.0825,2.7125,0.0,0.0,57.5,7.875,0.7965,0.393125,4.015,0.0,6.90625,31.5,0.0,0.2,0.0,,
371,chamomile flower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
373,chard,92.66,19.0,51.0,3.74,0.0,1.8,1.6,0.04,0.07,379.0,1.8,0.03,0.213,1.1,0.0,0.2,3211.0,30.0,0.0,0.0,,
375,chayote,93.43,24.0,13.0,5.09,0.0,0.22,2.8,0.0,0.0,173.0,0.62,0.0,0.001,1.89,0.0,0.48,0.0,8.0,0.0,0.0,,
376,cheddar cheese,56.99999999999999,403.0,721.0,1.28,105.0,0.68,0.0,9.391,0.942,98.0,24.9,21.092,0.621,0.52,0.0,33.14,1002.0,0.0,0.0012,0.0388,,
378,cheese,63.1,350.0,651.0,4.71,83.0,0.51,0.0,7.664,0.956,187.0,22.21,16.609,0.955,3.54,0.0,26.91,795.0,0.0,0.0,0.0388,,
380,cheese cracker,3.55,496.0,143.5,58.81,8.0,4.825,2.35,8.9245,6.281,150.5,10.515,7.3295,0.984,2.405,0.271,24.02,63.0,0.0,0.0,0.2025,cheese cracker,
381,cheese ravioli,63.00449999999999,181.3203147,487.2183383,25.66577353,17.20750588,0.4651,1.646091177,0.9287,0.1968,125.8882,8.661217647,2.708494118,0.2417081177,1.370741177,0.0,4.862588236,0.0,0.0,0.0513,0.0101,cheese ravioli,
382,cheese sauce,54.817286499999994,174.0,184.0,6.83,29.0,0.21,0.5,3.823,2.599,30.0,6.71,6.01,0.828,0.42,0.0,13.29,198.0,0.4,0.0,0.0388,,
383,cheese soup,82.44,92.0,115.0,6.47,19.0,0.32,0.4,1.63,0.18,136.0,3.77,3.63,0.406,0.0,0.0,5.8,143.0,0.5,0.0,0.0,,
384,cheese tortellini,30.5,290.0,100.0,49.0,30.0,1.08,2.0,0.0,0.0,0.0,11.0,2.0,0.00028399999999999996,4.0,0.0,6.0,120.0,1.2,0.0,0.0388,,
385,cheesecake,45.6,321.0,51.0,25.5,55.0,0.63,0.4,8.634,1.602,90.0,5.5,9.921,0.3225,10.9,0.0,22.5,353.0,0.4,0.25,0.0388,,
386,cheesecake pudding mix,4.1000000000000005,380.8076923,6.0,92.60384616,0.0,0.005,0.0,0.06,0.005,6.0,0.0,0.216,1.412807693,84.91153846,0.0,0.3,0.5,0.0,0.0,0.0388,,
387,cherry,82.25,63.0,13.0,16.01,0.0,0.36,2.1,0.047,0.052,222.0,1.06,0.038,0.0,12.82,0.0,0.2,3.0,7.0,0.0,0.0,,
388,cherry chips,99.807,467.0,38.08,73.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.1071,0.0,0.0,23.8,0.0,0.0,0.0,0.0,,
389,cherry drink mix,4.1000000000000005,54.0,3.0,13.16,0.0,0.25,0.1,0.0,0.0,122.0,0.13,0.0,0.061,12.11,0.0,0.0,5.0,25.4,0.0,0.0,,
390,cherry extract,99.7,29.0,26.0,9.32,0.0,0.6,2.8,0.011,0.089,138.0,1.1,0.039,0.002,2.5,0.0,0.3,22.0,53.0,0.0,0.0,,
391,cherry jelly,29.770000000000003,250.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,
392,cherry juice,86.39,54.0,3.0,13.16,0.0,0.25,0.1,0.0,0.0,122.0,0.13,0.0,0.061,12.11,0.0,0.0,5.0,25.4,0.0,0.0,,
